href,stress_address,city,state_and_zip,county,img_href,beds,bath,area,year_built,lot_size,walk_score,transit_score,bike_score,lot_size,cooling,heating,has_pool,parking_size,price
https://www.redfin.com/VA/Gordonsville/4704-Kloeckner-Rd-22942/home/128282089,4704 Kloeckner Rd,Gordonsville, VA 22942,Louisa County,https://ssl.cdn-redfin.com/photo/235/bigphoto/236/VALA123236_2.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/236/genMid.VALA123236_27_2.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/236/genMid.VALA123236_83_2.jpg,5,3.5,5117,2005,None,4,None,12,None,None,None,None,None,$960000
https://www.redfin.com/TX/Willis/11527-White-Oak-Hills-Blvd-77378/home/33252524,0 White Oak Hills Blvd,Willis, TX 77378,Montgomery County,https://ssl.cdn-redfin.com/photo/104/bigphoto/903/31430903_0.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/903/genMid.31430903_1_0.jpg,—,—,2.09,—,None,0,None,25,None,None,None,None,None,$74500
https://www.redfin.com/VA/Middletown/121-Turkey-Ln-22645/home/21470864,121 Turkey Ln,Middletown, VA 22645,Warren County,https://ssl.cdn-redfin.com/photo/235/bigphoto/338/VAWR2000338_7.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/338/genMid.VAWR2000338_7_7.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/338/genMid.VAWR2000338_23_7.jpg,6,3.5,4708,1997,None,0,None,None,None,None,None,None,None,$699999
https://www.redfin.com/CA/Oxnard/2327-Nicklaus-St-93036/home/146056119,2327 Nicklaus St,Oxnard, CA 93036,Ventura County,https://ssl.cdn-redfin.com/photo/53/bigphoto/974/V1-8974_0.jpg https://ssl.cdn-redfin.com/photo/53/mbpaddedwide/974/genMid.V1-8974_2_0.jpg https://ssl.cdn-redfin.com/photo/53/mbpaddedwide/974/genMid.V1-8974_8_0.jpg,3,2.5,2329,2019,None,27,26,41,None,None,None,None,None,$849900
https://www.redfin.com/NY/West-Valley/6067-Ashford-Hollow-Rd-14171/home/72661244,6067 Ashford Hollow Rd,Ashford, NY 14171,Cattaraugus County,https://ssl.cdn-redfin.com/photo/191/bigphoto/108/B1377108_0.jpg https://ssl.cdn-redfin.com/photo/191/mbpaddedwide/108/genMid.B1377108_6_0.jpg https://ssl.cdn-redfin.com/photo/191/mbpaddedwide/108/genMid.B1377108_18_0.jpg,3,2,1215,1980,None,0,None,None,None,None,None,None,None,$162750
https://www.redfin.com/CA/Glendale/1329-Garden-St-91201/home/7150778,1329 Garden St,Glendale, CA 91201,Los Angeles County,https://ssl.cdn-redfin.com/photo/45/bigphoto/642/BB21206642_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/642/genMid.BB21206642_13_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/642/genMid.BB21206642_39_0.jpg,4,4,2065,1939,None,57,37,92,None,None,None,None,None,$1850000
https://www.redfin.com/ME/Franklin/Lot-4-Maddie-WAY-Unknown/home/175693937,Lot 4 Maddie Way,Franklin, ME 04634,Hancock County,https://ssl.cdn-redfin.com/photo/180/bigphoto/859/1500859_0.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/859/genMid.1500859_4_0.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/859/genMid.1500859_13_0.jpg,—,—,1.04,—,None,7,None,38,None,None,None,None,None,$39900
https://www.redfin.com/MN/Morris/B2L7-463rd-Ave-56267/home/171171658,B2L7 463rd Ave,Morris, MN 56267,Stevens County,https://ssl.cdn-redfin.com/photo/114/bigphoto/957/5519957_4.jpg,—,—,0.44,—,None,2,None,24,None,None,None,None,None,$17900
https://www.redfin.com/IN/Hobart/3457-Ridge-Rd-46342/home/177054090,3457 Ridge Rd,Hobart, IN 46342,Lake County,https://ssl.cdn-redfin.com/photo/276/bigphoto/921/487921_0.jpg,—,—,0.86,—,None,31,None,37,None,None,None,None,None,$250000
https://www.redfin.com/FL/Sarasota/3644-Bali-Dr-34232/home/47644129,3644 Bali Dr,SARASOTA, FL 34232,Sarasota County,https://ssl.cdn-redfin.com/photo/118/bigphoto/059/A4515059_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/059/genMid.A4515059_3_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/059/genMid.A4515059_10_0.jpg,2,2,998,1960,0.21,27,22,52,0.21,None,None,None,None,$269000
https://www.redfin.com/SC/Columbia/37-Downing-St-29209/unit-37/home/129058760,Lot 37 Downing Street,Columbia, SC 29209,Richland County,https://maps.googleapis.com/maps/api/streetview?channel=mb-ldp-publicrecord&location=37+Downing+St+Lot+37%2C+Columbia%2C+SC+29209&size=665x441&source=outdoor&client=gme-redfin&signature=qnvKLTQecVR38gNoWmk0yfGkCVA=,—,—,0.35,—,None,44,33,28,None,None,None,None,None,$30000
https://www.redfin.com/NJ/Milford/20-Little-York-Mount-Pleasant-Rd-08848/unit-YORK-MT/home/172353836,20 Little York Mount Pleas,Alexandria Twp., NJ 08848-2153,Hunterdon County,https://ssl.cdn-redfin.com/photo/121/bigphoto/481/3744481_2.jpg https://ssl.cdn-redfin.com/photo/121/mbpaddedwide/481/genMid.3744481_8_2.jpg https://ssl.cdn-redfin.com/photo/121/mbpaddedwide/481/genMid.3744481_24_2.jpg,3,1.5,—,—,None,6,None,13,None,Window A/C(s),Baseboard - Hotwater,None,None,$379900
https://www.redfin.com/MA/Boston/636-Beacon-St-02215/unit-405/home/175770209,636 Beacon #405,Boston, MA 02215,Suffolk County,https://ssl.cdn-redfin.com/photo/52/bigphoto/414/72869414_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/414/genMid.72869414_3_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/414/genMid.72869414_9_0.jpg,1,1,511,—,None,95,86,90,None,None,None,None,None,$549000
https://www.redfin.com/MO/Kansas-City/1111-W-46th-St-64112/unit-15/home/93072441,1111 W 46 St #15,Kansas City, MO 64112,Jackson County,https://ssl.cdn-redfin.com/photo/157/bigphoto/278/2347278_2.jpg https://ssl.cdn-redfin.com/photo/157/mbpaddedwide/278/genMid.2347278_6_2.jpg https://ssl.cdn-redfin.com/photo/157/mbpaddedwide/278/genMid.2347278_20_2.jpg,2,3,2200,1966,None,72,36,40,None,None,None,None,None,$395000
https://www.redfin.com/NY/Great-Neck/32-Old-Mill-Rd-11023/home/22848940,32 Old Mill Rd,Great Neck, NY 11023,Nassau County,https://ssl.cdn-redfin.com/photo/269/bigphoto/120/3303120_1.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/120/genMid.3303120_8_1.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/120/genMid.3303120_24_1.jpg,8,10.5,10000,2009,2.63,35,None,26,2.63,Central Air,Natural Gas| Forced Air,None,None,$9500000
https://www.redfin.com/AR/COTTER/Unknown-72626/home/81182383,00 Cotter Rd,Cotter, AR 72626,Baxter County,https://ssl.cdn-redfin.com/photo/184/bigphoto/900/21019900_2.jpg https://ssl.cdn-redfin.com/photo/184/mbpaddedwide/900/genMid.21019900_2_2.jpg https://ssl.cdn-redfin.com/photo/184/mbpaddedwide/900/genMid.21019900_7_1.jpg,—,—,4.20,—,None,1,None,6,None,None,None,None,None,$85000
https://www.redfin.com/FL/Deltona/1854-N-Normandy-Blvd-32725/home/62130408,1854 N Normandy Blvd,DELTONA, FL 32725,Volusia County,https://ssl.cdn-redfin.com/photo/118/bigphoto/171/O5983171_0.jpg,3,2,1108,2000,0.38,23,None,29,0.38,None,None,None,None,$235000
https://www.redfin.com/CO/Denver/931-S-Newton-St-80219/home/34233611,931 S Newton St,Denver, CO 80219,Denver County,https://ssl.cdn-redfin.com/photo/94/bigphoto/281/4181281_0.jpg https://ssl.cdn-redfin.com/photo/94/mbpaddedwide/281/genMid.4181281_7_0.jpg https://ssl.cdn-redfin.com/photo/94/mbpaddedwide/281/genMid.4181281_21_0.jpg,2,2,952,2001,None,49,40,54,None,None,None,None,None,$318900
https://www.redfin.com/TX/Sugar-Land/Our-Prize-Prop-77478/home/175898502,0 Our Prize Prop,Fresno, TX 77545,Fort Bend County,https://ssl.cdn-redfin.com/photo/104/bigphoto/899/82836899_1.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/899/genMid.82836899_1_0.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/899/genMid.82836899_2_0.jpg,—,—,5133,—,None,0,None,28,None,None,None,None,None,$29000
https://www.redfin.com/OK/Oklahoma-City/2640-Somerset-Pl-73116/home/78439270,2640 Somerset Pl,Oklahoma City, OK 73116,Oklahoma County,https://ssl.cdn-redfin.com/photo/163/bigphoto/007/968007_0.jpg,—,—,0.33,—,None,62,0,46,None,None,None,None,None,$299000
https://www.redfin.com/VA/Alexandria/8103-Fordson-Rd-22306/home/9816385,8103 Fordson Rd,Alexandria, VA 22306,Fairfax County,https://ssl.cdn-redfin.com/photo/235/bigphoto/286/VAFX2016286_3.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/286/genMid.VAFX2016286_15_9.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/286/genMid.VAFX2016286_46_1.jpg,4,3.5,2184,1967,None,56,43,44,None,None,None,None,None,$777931
https://www.redfin.com/PA/Philadelphia/4723-Silverwood-St-19128/home/38532467,4723 Silverwood St,Philadelphia, PA 19128,Philadelphia County,https://ssl.cdn-redfin.com/photo/235/bigphoto/352/PAPH2043352_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/352/genMid.PAPH2043352_7_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/352/genMid.PAPH2043352_21_1.jpg,2,1,960,1935,None,75,49,37,None,None,None,None,None,$230000
https://www.redfin.com/SC/Myrtle-Beach/651-McGee-Dr-29588/home/177014424,651 Mcgee Dr,Myrtle Beach, SC 29588,Horry County,https://ssl.cdn-redfin.com/photo/229/bigphoto/394/2124394_M.jpg https://ssl.cdn-redfin.com/photo/229/mbpaddedwide/394/genMid.2124394_8_L.jpg https://ssl.cdn-redfin.com/photo/229/mbpaddedwide/394/genMid.2124394_26_M.jpg,3,2,1960,—,None,8,None,29,None,Central Air,Central| Electric,None,None,$97900
https://www.redfin.com/TN/Chattanooga/2333-Janeview-Dr-37421/home/121243954,2333 Janeview Dr,Chattanooga, TN 37421,Hamilton County,https://ssl.cdn-redfin.com/photo/255/bigphoto/931/1345931_0.jpg https://ssl.cdn-redfin.com/photo/255/mbpaddedwide/931/genMid.1345931_8_0.jpg https://ssl.cdn-redfin.com/photo/255/mbpaddedwide/931/genMid.1345931_24_0.jpg,4,3,2100,1965,None,20,0,16,None,Central,Central| Electric,None,None,$247500
https://www.redfin.com/IL/Chicago/10358-S-Christiana-Ave-60655/home/13154434,10358 S Christiana Ave,Chicago, IL 60655,Cook County,https://ssl.cdn-redfin.com/photo/68/bigphoto/498/11244498_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/498/genMid.11244498_5_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/498/genMid.11244498_15_0.jpg,3,2,1550,1946,None,68,43,60,None,Central Air| Zoned,Natural Gas| Forced Air,None,None,$399000
https://www.redfin.com/MA/Marlborough/206-W-Main-St-01752/unit-C/home/170439463,206 W Main Unit C,Marlborough, MA 01752,Middlesex County,https://ssl.cdn-redfin.com/photo/52/bigphoto/083/72857083_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/083/genMid.72857083_4_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/083/genMid.72857083_14_0.jpg,2,2,1445,2007,None,68,None,32,None,None,None,None,None,$334900
https://www.redfin.com/TX/Chilton/County-Road-446-76632/home/175934154,000 Mol Cr 446 Rd,Chilton, TX 76632,Falls County,https://ssl.cdn-redfin.com/photo/225/bigphoto/655/454655_1.jpg https://ssl.cdn-redfin.com/photo/225/mbpaddedwide/655/genMid.454655_9_1.jpg https://ssl.cdn-redfin.com/photo/225/mbpaddedwide/655/genMid.454655_27_0.jpg,—,—,269.16,—,269.16,0,None,25,269.16,None,None,None,None,$1991777
https://www.redfin.com/NY/Cazenovia/1459-Nys-Rt-80-W-13035/home/174450577,1459 Nys Rt 80 W,Cazenovia, NY 13035,Madison County,https://ssl.cdn-redfin.com/photo/189/bigphoto/621/S1286621_1.jpg https://ssl.cdn-redfin.com/photo/189/mbpaddedwide/621/genMid.S1286621_9_1.jpg https://ssl.cdn-redfin.com/photo/189/mbpaddedwide/621/genMid.S1286621_27_1.jpg,3,2,2588,—,None,68,None,39,None,None,None,None,None,$525000
https://www.redfin.com/NE/Omaha/2205-N-140th-Ave-68164/home/103572635,2205 N 140Th Ave,Omaha, NE 68164,Douglas County,https://ssl.cdn-redfin.com/photo/186/bigphoto/872/22125872_0.jpg,—,—,—,—,None,25,5,40,None,None,None,None,None,$29900
https://www.redfin.com/OH/Lancaster/2542-Heidelberg-Dr-43130/home/70622077,2542 Heidelberg Dr,Lancaster, OH 43130,Fairfield County,https://ssl.cdn-redfin.com/photo/160/bigphoto/463/221043463_3.jpg https://ssl.cdn-redfin.com/photo/160/mbpaddedwide/463/genMid.221043463_7_3.jpg https://ssl.cdn-redfin.com/photo/160/mbpaddedwide/463/genMid.221043463_21_2.jpg,5,2,1656,1977,None,9,None,28,None,None,None,None,None,$289000
https://www.redfin.com/MA/Whitman/46-Church-St-02382/home/16457043,46 Church St,Whitman, MA 02382,Plymouth County,https://ssl.cdn-redfin.com/photo/52/bigphoto/136/72919136_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/136/genMid.72919136_3_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/136/genMid.72919136_11_0.jpg,6,3,3458,1890,None,66,None,54,None,None,None,None,None,$649900
https://www.redfin.com/WI/Elkhart-Lake/454-E-Rhine-St-53020/home/90120915,454 E Rhine St,Listing provided courtesy of Pleasant View Realty, LLC.,Sheboygan County,https://ssl.cdn-redfin.com/photo/128/bigphoto/989/1769989_2.jpg https://ssl.cdn-redfin.com/photo/128/mbpaddedwide/989/genMid.1769989_6_2.jpg https://ssl.cdn-redfin.com/photo/128/mbpaddedwide/989/genMid.1769989_18_2.jpg,4,2,1736,—,None,40,None,49,None,None,None,None,None,$329000
https://www.redfin.com/CA/Shaver-Lake/39095-Ridge-Rd-93664/home/59007716,39095 Ridge Rd,Shaver Lake, CA 93664,Fresno County,https://ssl.cdn-redfin.com/photo/123/bigphoto/774/568774_0.jpg https://ssl.cdn-redfin.com/photo/123/mbpaddedwide/774/genMid.568774_13_0.jpg https://ssl.cdn-redfin.com/photo/123/mbpaddedwide/774/genMid.568774_41_0.jpg,5,3.5,2922,1981,None,0,None,28,None,None,None,None,None,$769000
https://www.redfin.com/CA/Foster-City/811-Perseus-Ln-94404/home/2032986,811 Perseus Ln,FOSTER CITY, CA 94404,San Mateo County,https://ssl.cdn-redfin.com/photo/8/bigphoto/768/ML81869768_1.jpg https://ssl.cdn-redfin.com/photo/8/mbpaddedwide/768/genMid.ML81869768_9_1.jpg https://ssl.cdn-redfin.com/photo/8/mbpaddedwide/768/genMid.ML81869768_27_1.jpg,2,2.5,1196,1973,None,59,None,60,None,None,None,None,None,$1000000
https://www.redfin.com/CT/Norfolk-Historic-District/231-Loon-Meadow-Dr-06058/home/107274615,231 Loon Meadow Dr,Norfolk, CT 06058,Litchfield County,https://ssl.cdn-redfin.com/photo/234/bigphoto/137/170402137_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/137/genMid.170402137_6_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/137/genMid.170402137_19_1.jpg,2,2.5,2100,1905,None,0,None,14,None,None,None,None,None,$730000
https://www.redfin.com/CO/Aurora/2675-S-Peoria-St-80014/home/34698414,2675 S Peoria St,Aurora, CO 80014,Arapahoe County,https://ssl.cdn-redfin.com/photo/94/bigphoto/765/6879765_0.jpg https://ssl.cdn-redfin.com/photo/94/mbpaddedwide/765/genMid.6879765_1_0.jpg https://ssl.cdn-redfin.com/photo/94/mbpaddedwide/765/genMid.6879765_4_0.jpg,3,3,1884,1975,None,61,44,59,None,None,None,None,None,$400000
https://www.redfin.com/ID/White-Bird/33-Killgore-Horseshoe-Bend-Est-III-83554/home/177043755,33 Killgore Horseshoe Bend Est III,White Bird, ID 83554,Idaho County,https://ssl.cdn-redfin.com/photo/228/bigphoto/142/98824142_0.jpg https://ssl.cdn-redfin.com/photo/228/mbpaddedwide/142/genMid.98824142_3_0.jpg https://ssl.cdn-redfin.com/photo/228/mbpaddedwide/142/genMid.98824142_10_0.jpg,—,—,2.09,—,None,11,None,14,None,None,None,None,None,$369000
https://www.redfin.com/NE/Omaha/131-S-39th-St-68131/unit-7/home/103584583,131 S 39th St #7,Omaha, NE 68131,Douglas County,https://ssl.cdn-redfin.com/photo/186/bigphoto/196/22125196_1.jpg https://ssl.cdn-redfin.com/photo/186/mbpaddedwide/196/genMid.22125196_6_0.jpg https://ssl.cdn-redfin.com/photo/186/mbpaddedwide/196/genMid.22125196_18_0.jpg,1,1,840,1930,None,74,41,61,None,Window AC,None,None,None,$110000
https://www.redfin.com/PA/Reading/3024-Elm-Rd-19605/home/38627080,3024 Elm,Reading, PA 19605,Berks County,https://ssl.cdn-redfin.com/photo/235/bigphoto/296/PABK2006296_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/296/genMid.PABK2006296_18_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/296/genMid.PABK2006296_54_0.jpg,3,1.5,1409,1954,None,28,None,29,None,None,None,None,None,$230000
https://www.redfin.com/NC/Nebo/170-Forest-Lake-Heights-Dr-28761/unit-14/home/176583023,170 Forest Lake Heights Dr #14,Nebo, NC 28761,McDowell County,https://ssl.cdn-redfin.com/photo/103/bigphoto/815/3791815_1.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/815/genMid.3791815_3_1.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/815/genMid.3791815_10_1.jpg,—,—,2.43,—,None,0,None,None,None,None,None,None,None,$44900
https://www.redfin.com/FL/Plant-City/4920-W-Knights-Griffin-Rd-33565/home/54613719,4920 W Knights Griffin Rd,PLANT CITY, FL 33565,Hillsborough County,https://ssl.cdn-redfin.com/photo/118/bigphoto/313/T3338313_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/313/genMid.T3338313_8_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/313/genMid.T3338313_24_0.jpg,3,2,1386,1978,2.61,0,None,33,2.61,None,None,None,None,$297000
https://www.redfin.com/FL/Delray-Beach/82-Piedmont-B-33484/unit-B/home/176972065,82 Piedmont B Unit B,Delray Beach, FL 33484,Palm Beach County,https://ssl.cdn-redfin.com/photo/105/bigphoto/651/A11116651_1.jpg https://ssl.cdn-redfin.com/photo/105/mbpaddedwide/651/genMid.A11116651_7_1.jpg https://ssl.cdn-redfin.com/photo/105/mbpaddedwide/651/genMid.A11116651_23_0.jpg,2,2,905,—,None,15,None,32,None,Central Air,Central,None,None,$199888
https://www.redfin.com/OH/Byesville/10360-Burt-St-43723/home/70216475,10360 Burt St,Byesville, OH 43723,Guernsey County,https://ssl.cdn-redfin.com/photo/159/bigphoto/083/4267083_0.jpg https://ssl.cdn-redfin.com/photo/159/mbpaddedwide/083/genMid.4267083_1_0.jpg https://ssl.cdn-redfin.com/photo/159/mbpaddedwide/083/genMid.4267083_4_0.jpg,—,—,—,—,None,24,None,27,None,None,None,None,None,$17500
https://www.redfin.com/MD/Boonsboro/203-Potomac-St-21713/home/15388645,203 Potomac St,Boonsboro, MD 21713,Washington County,https://ssl.cdn-redfin.com/photo/235/bigphoto/076/MDWA179076_2.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/076/genMid.MDWA179076_5_1.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/076/genMid.MDWA179076_15_1.jpg,3,1.5,1616,1893,None,42,None,36,None,None,None,None,None,$199000
https://www.redfin.com/CA/Cardiff/406-Bristol-Rd-92007/home/4138425,406-8 Bristol Ave,Cardiff by the Sea, CA 92007,San Diego County,https://ssl.cdn-redfin.com/photo/45/bigphoto/656/NDP2112656_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/656/genMid.NDP2112656_10_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/656/genMid.NDP2112656_30_0.jpg,—,—,2400,1973,None,74,26,36,None,None,None,None,None,$2500000
https://www.redfin.com/MI/Dearborn-Heights/4170-Weddell-St-48125/home/98641903,4170 Weddell St,Dearborn Heights, MI 48125,Wayne County,https://ssl.cdn-redfin.com/photo/144/bigphoto/702/2210076702_3.jpg https://ssl.cdn-redfin.com/photo/144/mbpaddedwide/702/genMid.2210076702_3_3.jpg https://ssl.cdn-redfin.com/photo/144/mbpaddedwide/702/genMid.2210076702_11_1.jpg,3,1,968,1956,None,60,None,55,None,None,None,None,None,$117000
https://www.redfin.com/NY/New-York/18-20-Pine-St-10005/unit-2314/home/144972941,20 Pine St #2314,New York, NY 10005,New York County,https://ssl.cdn-redfin.com/photo/211/bigphoto/612/OLRS-760612_8.jpg https://ssl.cdn-redfin.com/photo/211/mbpaddedwide/612/genMid.OLRS-760612_2_A.jpg https://ssl.cdn-redfin.com/photo/211/mbpaddedwide/612/genMid.OLRS-760612_6_A.jpg,1,1,991,—,0.5221,100,100,81,0.5221,None,None,None,None,$1095000
https://www.redfin.com/TX/Katy/4731-Meadowbloom-Ln-77449/home/29292084,4731 Meadowbloom Ln,Katy, TX 77449,Harris County,https://ssl.cdn-redfin.com/photo/104/bigphoto/005/98861005_0.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/005/genMid.98861005_5_0.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/005/genMid.98861005_17_0.jpg,4,2.5,2030,2005,None,9,None,29,None,None,None,None,None,$274990
https://www.redfin.com/DE/New-Castle/2004-Heron-Cir-19720/home/176141943,2004 Heron Cir N,New Castle, DE 19720,New Castle County,https://ssl.cdn-redfin.com/photo/235/bigphoto/142/DENC2005142_6.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/142/genMid.DENC2005142_5_7.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/142/genMid.DENC2005142_15_5.jpg,3,2,2390,—,None,9,None,27,None,None,None,None,None,$449990
https://www.redfin.com/TN/Crawford/107-Roberts-Ln-38554/home/126973188,107 Roberts Ln,Crawford, TN 38554,Overton County,https://ssl.cdn-redfin.com/photo/145/bigphoto/147/2249147_1.jpg https://ssl.cdn-redfin.com/photo/145/mbpaddedwide/147/genMid.2249147_3_1.jpg https://ssl.cdn-redfin.com/photo/145/mbpaddedwide/147/genMid.2249147_9_2.jpg,3,1,1225,1990,0.87,0,None,3,0.87,None,None,None,None,$74000
https://www.redfin.com/VA/Petersburg/9011-Circlewood-Dr-23803/home/101482429,9011 Circlewood Dr,North Dinwiddie, VA 23803,Dinwiddie County,https://ssl.cdn-redfin.com/photo/131/bigphoto/078/2132078_0.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/078/genMid.2132078_8_0.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/078/genMid.2132078_24_0.jpg,3,1.5,1008,1980,0.73,0,None,21,0.73,Central Air| Electric,Electric| Wood| Wood Stove,None,None,$229900
https://www.redfin.com/FL/Fruitland-Park/506-Century-Ave-34731/home/45791232,506 Century Ave,FRUITLAND PARK, FL 34731,Lake County,https://ssl.cdn-redfin.com/photo/118/bigphoto/995/G5047995_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/995/genMid.G5047995_8_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/995/genMid.G5047995_24_0.jpg,3,2,1260,1978,0.37,37,None,39,0.37,None,None,None,None,$180000
https://www.redfin.com/WI/Baldwin/281-Cedar-St-54002/home/89442390,281 Cedar St,Baldwin, WI 54002,St. Croix County,https://ssl.cdn-redfin.com/photo/114/bigphoto/195/6114195_4.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/195/genMid.6114195_6_1.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/195/genMid.6114195_18_2.jpg,3,2,1444,—,None,24,None,31,None,None,None,None,None,$279900
https://www.redfin.com/IN/LEXINGTON/S-CONCORD-RD-47138/home/138547298,0 S Concord Rd,Lexington, IN 47138,Scott County,https://ssl.cdn-redfin.com/photo/147/bigphoto/512/21802512_1.jpg,—,—,6.84,—,6.8449,0,None,6,6.8449,None,None,None,None,$41500
https://www.redfin.com/TX/Bluff-Dale/945-Sunfish-Pt-76433/home/161557544,945 Sunfish Pt,Bluff Dale, TX 76433,Erath County,https://ssl.cdn-redfin.com/photo/90/bigphoto/771/14707771_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/771/genMid.14707771_7_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/771/genMid.14707771_22_0.jpg,—,—,1.01,—,None,0,None,10,None,None,None,None,None,$45000
https://www.redfin.com/UT/Manti/387-E-450-84642/home/95585180,387 E 450 S,Manti, UT 84642,Sanpete County,https://ssl.cdn-redfin.com/photo/171/bigphoto/920/1778920_0.jpg https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/920/genMid.1778920_28_0.jpg https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/920/genMid.1778920_84_0.jpg,6,3,4095,1997,0.39,11,None,24,0.39,Central Air,Forced Air| Gas: Central| Wood,None,None,$759000
